SK_MATRICULA,CD_SETOR_x,TP_COMPORTAMENTO_x,NN_MEDIA_CONSUMO_x,NN_CONSUMO_DIARIO_x,NN_MORADORES_ANALISE_x,NM_CENARIO,TP_NOVO_COMPORTAMENTO,NN_NOVA_MEDIA_CONSUMO,NN_NOVO_CONSUMO_DIARIO,NN_NOVO_MORADORES_ANALISE,MUDOU_COMPORTAMENTO,TIPO_MUDANCA,NM_LOCALIDADE,NM_CATEGORIATARIFARIA,NM_SITUACAO_IMOVEL,NN_MORADORES,NN_MORADORES_ANALISE_y,ST_PISCINA,LAT_GEO,LONG_GEO,X,Y,CD_SETOR_ORIGINAL,CD_SETOR_y,NN_MEDIA_CONSUMO_y,NN_CONSUMO_DIARIO_y,TP_COMPORTAMENTO_y,VL_RENDA_MEDIA_RESPONSAVEL,NN_MEDIA_MORADORES_IBGE
86B14BAE328025F59AB120A74F251B510ECE6A32700ECADD2E17A89AE027DBB1,S068,AMBIENTALISTA,5.166666666666667,56.46630236794172,3.0,CVIII,MODERADO,10.895405302606898,119.07546778805352,3.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,3,3,0,-12.94862827090473,-38.371356345577865,568186.2073897042,8568461.45049563,292740805090248,S068,5.166666666666667,56.46630236794172,AMBIENTALISTA,4839.78,2.6
8ADA71B84F2A7CCF705EE308A3CDC31B5316C3441E774FA66DD08EA6616A19F9,S068,AMBIENTALISTA,7.166666666666667,78.32422586520948,3.0,CVIII,MODERADO,9.805864772346212,107.16792100924825,3.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,3,3,0,-12.948832464249971,-38.3712978858874,568192.4929580094,8568438.85278889,292740805090248,S068,7.166666666666667,78.32422586520948,AMBIENTALISTA,4839.78,2.6
C8026DC3194B75C47AB826AFB94717C45DCD8D59D8058139C8659F8A96D29000,S068,MODERADO,10.166666666666666,111.1111111111111,3.0,CVIII,PERDULARIO,14.1641685336579,154.7996561055508,3.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,3,3,0,-12.947938380226978,-38.3720544198568,568110.6749741333,8568537.93282013,292740805090248,S068,10.166666666666666,111.1111111111111,MODERADO,4839.78,2.6
0435515B6ACAC87E5EF64F278DB0E01E68A49F0FB0BF24B59964B918E863B91E,S068,AMBIENTALISTA,11.75,96.31147540983606,4.0,CVIII,PERDULARIO,18.522374236321863,151.82273964198248,4.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.94826262304098,-38.372160297266205,568099.1024229273,8568502.10242269,292740805090248,S068,11.75,96.31147540983606,AMBIENTALISTA,4839.78,2.6
160042B79882E0E8D1E154310081F2F1F9A933DD19F5965EBA8CDA7156BC55B8,S068,AMBIENTALISTA,11.5,94.2622950819672,4.0,CVIII,MODERADO,12.529716097997929,102.70259096719614,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.948578879617065,-38.37227185241077,568086.9162065077,8568467.156745411,292740805090248,S068,11.5,94.2622950819672,AMBIENTALISTA,4839.78,2.6
40CE1BEF578800CE6D806D10050531CA7B6E93F2B825A18106007759E20566AA,S068,AMBIENTALISTA,11.5,94.2622950819672,4.0,CVIII,MODERADO,12.52984139515891,102.70361799310582,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.947496947483964,-38.3699724926224,568336.6215746095,8568586.196179133,292740805090248,S068,11.5,94.2622950819672,AMBIENTALISTA,4839.78,2.6
443617AD1CB669C4E98830497F4B870E1FF7A3C6D9364AECF6EDB197A8286BF1,S068,AMBIENTALISTA,12.0,98.36065573770492,4.0,CVIII,MODERADO,13.07461710799191,107.16899268845827,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.948435915056912,-38.37070394826805,568257.024984003,8568482.549404874,292740805090248,S068,12.0,98.36065573770492,AMBIENTALISTA,4839.78,2.6
446B5702CE42D18DDEAEBB63BFD3C62761303C88A9ED112F5F0573B40EC0962C,S068,AMBIENTALISTA,11.416666666666666,93.5792349726776,4.0,CVIII,MODERADO,12.439045443020076,101.95938887721373,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.946775776865785,-38.3705805238068,568270.8647154863,8568666.114177587,292740805090248,S068,11.416666666666666,93.5792349726776,AMBIENTALISTA,4839.78,2.6
47C96630FFB0A3064E3C5A37AADBF55142B88624A35BF51539C24990CFA432BE,S068,AMBIENTALISTA,8.833333333333334,72.40437158469946,4.0,CVIII,PERDULARIO,34.86529696834208,285.78112269132856,4.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.947669727849863,-38.37004325756728,568328.8986228192,8568567.106991202,292740805090248,S068,8.833333333333334,72.40437158469946,AMBIENTALISTA,4839.78,2.6
4E475D606DA3BF9A7BC9EDBB06293553ADF06C1F3212C848162F27A6072C3EFA,S068,MODERADO,13.416666666666666,109.9726775956284,4.0,CVIII,PERDULARIO,17.43264848417104,142.89056134566428,4.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.947921173249416,-38.372357808400665,568077.7711448632,8568539.916567815,292740805090248,S068,13.416666666666666,109.9726775956284,MODERADO,4839.78,2.6
6988AB9D370B7768026C3189E72D580AC666A7FF2ED7F65C1C3E245F0646576B,S068,MODERADO,14.5,118.85245901639344,4.0,CVIII,PERDULARIO,15.79849567215689,129.4958661652204,4.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.947346811812896,-38.37162972597783,568156.9022146525,8568603.24227556,292740805090248,S068,14.5,118.85245901639344,MODERADO,4839.78,2.6
760459B6FC4F17E08FC3BE3FEE92865CBDDD3FFAA12BC36A3065F4C277DAD388,S068,AMBIENTALISTA,9.916666666666666,81.28415300546447,4.0,CVIII,PERDULARIO,18.52218901443172,151.82122142976817,4.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.949136345146115,-38.37111762057908,568211.9635759257,8568405.197956318,292740805090248,S068,9.916666666666666,81.28415300546447,AMBIENTALISTA,4839.78,2.6
7810C193DDDDDA14A4DA9916996819CD829BC85E1165AC9F24059AC005A04D7C,S068,AMBIENTALISTA,9.916666666666666,81.28415300546447,4.0,CVIII,MODERADO,13.07461710799191,107.16899268845827,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.946948926153146,-38.370614606944265,568267.1205758171,8568646.974381067,292740805090248,S068,9.916666666666666,81.28415300546447,AMBIENTALISTA,4839.78,2.6
CC5C478F99043C74D118CD14B01858A6266FED34987367EF5F1F1C8A9C8DB297,S068,AMBIENTALISTA,11.916666666666666,97.67759562841528,4.0,CVIII,MODERADO,12.983691318939885,106.42369933557282,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.948183973263028,-38.372199300331374,568094.89312908,8568510.810831558,292740805090248,S068,11.916666666666666,97.67759562841528,AMBIENTALISTA,4839.78,2.6
F16493E2C4D0B3FB709F02245B6BAD6872F88A4ACD9155765C1B156F8B903836,S068,AMBIENTALISTA,12.166666666666666,99.72677595628414,4.0,CVIII,PERDULARIO,27.23878564164982,223.26873476762145,4.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.948064277559752,-38.37134632386038,568187.44779373,8568523.82087596,292740805090248,S068,12.166666666666666,99.72677595628414,AMBIENTALISTA,4839.78,2.6
FD4B049ADB9552D0F60A5F6195BFE19C096E620812AAD7BCE7870C5D008CC05C,S068,MODERADO,13.75,112.70491803278688,4.0,CVIII,PERDULARIO,19.611925661987875,160.7534890326875,4.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.947467054565925,-38.3710624678544,568218.400047524,8568589.79314029,292740805090248,S068,13.75,112.70491803278688,MODERADO,4839.78,2.6
0F10D08E50359088761E8B6D6851B2E66BF195B0C03C349313E99CFC59CC3424,S068,AMBIENTALISTA,13.0,85.24590163934427,5.0,CVIII,MODERADO,17.43264848417104,114.3124490765314,5.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,5,5,0,-12.94776555391378,-38.37157295300252,568162.9465736928,8568556.91769377,292740805090248,S068,13.0,85.24590163934427,AMBIENTALISTA,4839.78,2.6
33D80215F35EAFDF9E8B50B8F54D855068A48611625199E9563C2661D8662501,S068,AMBIENTALISTA,14.333333333333334,93.98907103825138,5.0,CVIII,PERDULARIO,32.68621590782068,214.3358420184963,5.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,5,5,0,-12.949179277739312,-38.37217549981003,568097.2044860073,8568400.731967859,292740805090248,S068,14.333333333333334,93.98907103825138,AMBIENTALISTA,4839.78,2.6
396CA3D6D86E0D325960B9D762F1FDACF69233B5838203FBC9CD88F7765D4B36,S068,MODERADO,17.833333333333332,116.93989071038251,5.0,CVIII,PERDULARIO,19.611925661987875,128.60279122615,5.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,5,5,0,-12.948997466374296,-38.36995769218394,568337.8180810397,8568420.247063033,292740805090248,S068,17.833333333333332,116.93989071038251,MODERADO,4839.78,2.6
7F729B7D12BC63F3335B0F0EB89D4AEBCEAA9194A025978E41B5E5968A665327,S068,AMBIENTALISTA,14.333333333333334,67.13505074160813,7.0,CVIII,PERDULARIO,34.865645621311764,163.30513171574597,7.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,7,7,0,-12.94689185955026,-38.370877008911904,568238.6732891478,8568653.35551991,292740805090248,S068,14.333333333333334,67.13505074160813,AMBIENTALISTA,4839.78,2.6
C1E52D1D724979DB7E42D1F2CAF7B12D441E4CBD903B47E3203BE50516196CA0,S068,MODERADO,7.333333333333333,120.21857923497268,2.0,CVIII,PERDULARIO,9.805962830993938,160.7534890326875,2.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,2,2,0,-12.946964745052409,-38.37021105063512,568310.8901331774,8568645.117167337,292740805090248,S068,7.333333333333333,120.21857923497268,MODERADO,4839.78,2.6
23C83786A116320B5FB091AA3CA8065CA9F3F68C19D7EF8627B0A9FB793AF2BA,S068,AMBIENTALISTA,8.75,95.62841530054644,3.0,CVIII,PERDULARIO,15.253719959323895,166.707321959824,3.0,True,AMBIENTALISTA → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,3,3,0,-12.948646730855884,-38.3713725242774,568184.4474744095,8568459.413290543,292740805090248,S068,8.75,95.62841530054644,AMBIENTALISTA,4839.78,2.6
389D143CFDBEA6DBF5377645EF41C7D84D25E41C6BEBE0004D9A6CC70DFA8D31,S068,AMBIENTALISTA,12.0,98.36065573770492,4.0,CVIII,MODERADO,13.07461710799191,107.16899268845827,4.0,True,AMBIENTALISTA → MODERADO,SALVADOR UMB,RESIDENCIAL,HABITADO,4,4,0,-12.948795078370042,-38.36994887171859,568338.8299867465,8568442.62717041,292740805090248,S068,12.0,98.36065573770492,AMBIENTALISTA,4839.78,2.6
53ADC2719253BA1AF214E3FE18DD687808704161B43BB8DF4253D0C46D0E0277,S068,MODERADO,24.75,115.92505854800936,7.0,CVIII,PERDULARIO,26.96612812395205,126.30504976089954,7.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,7,7,0,-12.948130909770144,-38.37143435154046,568177.8813359039,8568516.4753723,292740805090248,S068,24.75,115.92505854800936,MODERADO,4839.78,2.6
4E7BE0F80431B3902CF2FBF1BE6263F95E66009D7E344F1E21283871E891BBEF,S068,MODERADO,27.83333333333333,101.39647844565876,9.0,CVIII,PERDULARIO,39.22385132397575,142.89199025127778,9.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,9,9,0,-12.949150345145464,-38.37080678191602,568245.6762252708,8568403.56671829,292740805090248,S068,27.83333333333333,101.39647844565876,MODERADO,4839.78,2.6
96F7A9692F6615DED4CF652410D079D24E6F935D638DB4315E11B82D7D089B8B,S068,MODERADO,63.75,104.50819672131148,20.0,CVIII,PERDULARIO,75.17904837095355,123.24434159172714,20.0,True,MODERADO → PERDULARIO,SALVADOR UMB,RESIDENCIAL,HABITADO,20,20,0,-12.949017643670238,-38.371458526127775,568175.018055379,8568418.41629859,292740805090248,S068,63.75,104.50819672131148,MODERADO,4839.78,2.6
